,Sphere,Rastrigin,Ackley,Griewank,Schwefel P2.22,Rosenbrock,Sehwwefel P2.21,Quartic,Schwefel P1.2,Penalized 1,Penalized 2,Schwefel P2.26,Step,Kowalik,Shekel Foxholes,Goldstein-Price,Shekel 5,Branin,Hartmann 3,Shekel 7,Shekel 10,Six-Hump Camel-Back,Hartmann 6,Zakharov,Sum Squares,Alpine,Michalewicz,Exponential,Schaffer,Bent Cigar,Bohachevsky 1,Elliptic,Drop Wave,Cosine Mixture,Ellipsoidal,Levy and Montalvo 1
0,67901.01072614042,174.3794851722584,20.69479054976241,621.4766307855263,6.59295744208536e+27,258228226.92826995,87.77597313604876,124.7863747109878,149778.4156864794,532774243.10259324,1162982509.2522826,-2164.9980096929917,66840.1,0.21912013476989428,131.36245658799905,53.46941079596563,-0.557470524538084,1.5205364797551746,-3.2795802792669595,-0.6932041292804269,-0.46793478170308767,0.5798722086157613,-1.4914088315214287,2241448814.3198647,9824.7327874478,64.69735262928542,-1.0490965234771543,-0.03709088985965849,0.3460188557920089,67159825563.86858,146.55927147060055,1712.3853051106098,-0.5889042945868327,6.684534463741829,11009.187173103457,23.136158684510498
1,51524.18506611831,137.159131374809,20.257509151079837,493.8140401725193,2.195835026942516e+25,194376299.66946223,86.90254499223983,86.70828013200791,112609.05318933251,436832806.96700835,978073813.7898506,-2275.330492165172,51479.18,0.06527281926679145,33.78336835857706,25.348201327111596,-0.6991565960974762,1.049527993504709,-3.530939883300772,-0.8840913315394946,-0.6874282690575637,-0.5192237160576396,-1.8959268050607105,12632459.199469604,7410.458697100275,57.05911544188718,-1.2127999699598409,-0.08125554552102011,0.21010740396917765,51236139994.83234,35.85437839234623,924.8799474967349,-0.7723311307269042,5.148199365005097,8393.352111162529,18.73647112327727
2,41195.436089096474,110.35119025090924,19.925609756800487,391.06855630325424,8.161054184802553e+23,128296515.87047926,84.68857629442172,60.46083075271011,92653.5583994271,293159762.3224144,585774172.0493838,-2369.2232438964725,41625.96,0.035618649214964326,17.48045497777166,11.107126730964554,-0.8173106737766507,0.8643895807858368,-3.6251421162185937,-1.046663133947571,-0.8323610578910333,-0.8490166643932064,-2.175966444749012,115263.78520467895,5402.432507181144,52.1937153822461,-1.322097009027313,-0.1308600563615294,0.1468812728344273,40293837325.07746,6.886849634139501,585.9580391210317,-0.8736715506330468,3.943053763088207,6436.506526750239,15.241842219105749
3,33487.002801842675,87.51589209927141,19.52248896220914,309.25898282454943,1.5866735993322492e+22,90105830.31061979,81.32380856810315,41.971186347421515,80152.30756179367,182646322.85377938,369946711.0327023,-2451.9519277811264,32487.5,0.026181355052953544,13.993174679324687,7.506232515191729,-0.9651868426512082,0.7075311582922188,-3.682873753297228,-1.3193103932486798,-0.9822284149422886,-0.9543114952615234,-2.430773169233527,1578.309543169965,4261.134595713338,47.89290881197001,-1.4240746576420156,-0.19994523918298487,0.09127982088856287,32105026258.586563,2.6565573595723015,396.14220449086804,-0.9054380254623834,3.30415173027099,5147.129802443957,12.788877163758322
4,28003.51383547206,71.14514654588272,18.93040862016469,247.30245873103792,1.0241368010130918e+21,63796523.16155475,78.04872342133795,27.938732096183625,70949.67859954342,115888619.70172727,257788382.6039611,-2481.408227291416,25755.44,0.018056768868904664,11.532617029462685,5.595692987370239,-1.0524005258794351,0.6252680385206871,-3.7228530953873538,-1.5105878035885933,-1.163098757079718,-0.9983711716411179,-2.653122079233077,745.0948195240103,3434.0001092220978,43.85178075337207,-1.4714096524936326,-0.27292386501066584,0.049390780393382655,26096068542.795948,0.9574858387189481,251.97925030933223,-0.9274174583800447,2.564382988492387,4461.4702736110685,10.912922246397564
5,22108.16539894346,55.96651954330426,18.23086027456911,195.17249916682266,3.2744809639027954e+19,45954928.83438714,75.42174676418048,19.707230084219287,65763.19840210615,79413926.06320839,164892169.95914164,-2540.9704113780804,20496.76,0.01421819010539716,10.155444412025295,4.22565501786435,-1.1186002113993059,0.5785939040923888,-3.7365020337334123,-1.6731688246032679,-1.2336005116278916,-1.0146550056462105,-2.728856830499858,449.71838544031675,2787.697008687843,40.76937632341649,-1.5067622653428907,-0.3491435720955656,0.02804922797934837,20774709471.772804,0.5217023837665853,169.26051840693276,-0.9369908256768373,1.99054434138632,3749.6712729954206,9.178639885966517
6,17499.480993468937,45.88578772213963,17.519220283528938,159.34506987852188,3.6923914032602076e+18,34306943.2560287,71.8967161311974,13.874586872825835,59668.54391292988,46952244.85605939,114390184.88677953,-2575.172306163447,16173.1,0.010968614262933052,9.74483729003374,3.7440445475945774,-1.1806790833108851,0.5299010961492402,-3.7575189709283734,-1.7139304814324385,-1.2385487176223806,-1.0221153651498627,-2.8096611103534515,403.8416077953337,2230.634710651566,37.13473297538951,-1.5578081625979114,-0.42701087487574674,0.017926322691671475,17328921142.809605,0.3350155092726158,122.52863886575011,-0.9428772450672614,1.5372826313656884,3158.5681212922973,8.115923478144742
7,13743.891068023486,36.46875164513326,16.815138957075515,133.18838918417214,1.7083559499647214e+16,23760187.746201053,70.42503201134701,10.337800679324582,55041.4092589925,27641438.49544924,79097190.46316515,-2604.3359983643586,12927.84,0.009755451212455083,9.099553551639024,3.449769261945262,-1.222348304634096,0.5054024448019944,-3.7694394179577815,-1.8923381944402362,-1.3053697126203392,-1.024612490562461,-2.8647914979515035,384.4371152844436,1770.6205535391764,34.576882310843985,-1.6126232857900635,-0.5016743098064956,0.012802346545127121,13385850982.398691,0.18006099869841136,85.57833018519854,-0.9456168415972137,1.120538884047583,2735.983627348067,7.206033920500278
8,11655.634145335187,29.813753039890614,16.113632748318864,103.64401601671776,1.5260048460160674e+16,15253016.327921536,65.95563669081949,7.1494831096514675,50963.642398512966,17013457.633731894,51878989.85551467,-2638.1892333656615,10551.0,0.008912807269455795,9.021838397047516,3.2720689358989805,-1.27313972991618,0.486923678660959,-3.7837851203309105,-2.05454456728072,-1.389552888593349,-1.0274475075046445,-2.8976626876629648,372.00511767097373,1468.9810772844974,32.10900310292397,-1.6212042954860413,-0.5736424482240536,0.010054785643243502,10804047271.119562,0.08605355952240078,58.32981060387614,-0.9468516028339322,0.7194762025731787,2493.434106769408,6.202564423544994
9,9431.542935111042,24.27329964563507,15.422891403167071,83.80405599207234,1736354639641589.0,10471512.466173949,63.570678088850734,5.5790140257128735,47393.346264482105,13359851.453651235,37390035.83893847,-2648.83145578608,8302.3,0.008068599031138447,8.70491822643747,3.1931677607975,-1.3800635804686119,0.4712236778078704,-3.793066490237231,-2.087386355060814,-1.4576613575563349,-1.0289135617909855,-2.911393249739967,353.52840124553995,1190.960333324575,30.00419885757486,-1.6443660162516833,-0.6381822907778377,0.0063640475935233766,8916579440.778957,0.014681030017478695,40.59435933818594,-0.9486727851193018,0.4040423466527742,2251.903585428942,5.27436647605845
